Date,Year,Study,Time,Temp,Soil moisture,Precipitation,RH%,Soil temp
10-29,2020,Fall 2022,11:00,5.40,0.219,0.00,79.21,6.20
10-29,2020,Fall 2022,12:00,6.34,0.219,0.00,82.50,6.50
10-29,2020,Fall 2022,13:00,6.03,0.219,0.00,89.40,6.82
10-29,2020,Fall 2022,14:00,5.12,0.219,0.00,95.70,6.95
10-29,2020,Fall 2022,15:00,4.88,0.220,0.00,96.30,6.99
10-29,2020,Fall 2022,16:00,6.00,0.219,0.00,86.30,7.10
10-29,2020,Fall 2022,17:00,6.53,0.219,0.00,77.99,7.26
10-29,2020,Fall 2022,18:00,6.54,0.219,0.00,74.72,7.27
10-29,2020,Fall 2022,19:00,5.86,0.218,0.00,79.45,7.16
10-29,2020,Fall 2022,20:00,4.69,0.218,0.00,90.60,6.99
10-29,2020,Fall 2022,21:00,4.34,0.217,0.00,91.30,6.84
10-29,2020,Fall 2022,22:00,3.89,0.217,0.00,88.30,6.68
10-29,2020,Fall 2022,23:00,2.91,0.217,0.00,89.90,6.49
10-29,2020,Fall 2022,24:00,2.44,0.216,0.00,87.90,6.28
10-30,2020,Fall 2022,01:00,2.16,0.216,0.00,83.40,6.07
10-30,2020,Fall 2022,02:00,2.10,0.216,0.00,80.60,5.86
10-30,2020,Fall 2022,03:00,1.85,0.215,0.00,77.79,5.66
10-30,2020,Fall 2022,04:00,1.60,0.215,0.00,77.08,5.46
10-30,2020,Fall 2022,05:00,1.37,0.214,0.00,76.06,5.27
10-30,2020,Fall 2022,06:00,1.22,0.214,0.00,74.35,5.08
10-30,2020,Fall 2022,07:00,1.04,0.214,0.00,73.00,4.92
10-30,2020,Fall 2022,08:00,0.89,0.213,0.00,71.73,4.75
10-30,2020,Fall 2022,09:00,0.85,0.213,0.00,71.78,4.58
10-30,2020,Fall 2022,10:00,1.08,0.213,0.00,71.87,4.48
10-30,2020,Fall 2022,11:00,1.52,0.213,0.00,68.73,4.49
10-30,2020,Fall 2022,12:00,1.89,0.213,0.00,66.79,4.61
10-30,2020,Fall 2022,13:00,2.28,0.213,0.00,58.29,4.79
10-30,2020,Fall 2022,14:00,2.69,0.213,0.00,55.25,5.07
10-30,2020,Fall 2022,15:00,3.28,0.214,0.00,52.23,5.54
10-30,2020,Fall 2022,16:00,2.95,0.213,0.00,50.50,6.01
10-30,2020,Fall 2022,17:00,2.70,0.212,0.00,51.40,6.11
10-30,2020,Fall 2022,18:00,2.29,0.211,0.00,54.23,5.98
10-30,2020,Fall 2022,19:00,1.82,0.211,0.00,57.96,5.69
10-30,2020,Fall 2022,20:00,1.56,0.211,0.00,59.76,5.36
10-30,2020,Fall 2022,21:00,1.46,0.210,0.00,60.67,5.08
10-30,2020,Fall 2022,22:00,1.33,0.210,0.00,59.10,4.88
10-30,2020,Fall 2022,23:00,1.23,0.209,0.00,56.75,4.70
10-30,2020,Fall 2022,24:00,1.06,0.209,0.00,61.40,4.57
10-31,2020,Fall 2022,01:00,0.89,0.209,0.00,62.51,4.48
10-31,2020,Fall 2022,02:00,0.57,0.209,0.00,66.41,4.38
10-31,2020,Fall 2022,03:00,-0.14,0.208,0.00,69.79,4.25
10-31,2020,Fall 2022,04:00,-1.49,0.207,0.00,78.92,4.05
10-31,2020,Fall 2022,05:00,-3.08,0.205,0.00,84.90,3.76
10-31,2020,Fall 2022,06:00,-3.87,0.204,0.00,89.90,3.47
10-31,2020,Fall 2022,07:00,-2.29,0.203,0.00,83.40,3.27
10-31,2020,Fall 2022,08:00,-2.61,0.201,0.00,80.20,3.11
10-31,2020,Fall 2022,09:00,-3.35,0.200,0.00,85.30,2.98
10-31,2020,Fall 2022,10:00,-1.10,0.200,0.00,77.08,2.86
10-31,2020,Fall 2022,11:00,1.98,0.203,0.00,65.69,2.81
10-31,2020,Fall 2022,12:00,4.96,0.206,0.00,57.06,3.41
10-31,2020,Fall 2022,13:00,7.01,0.206,0.00,52.66,4.68
10-31,2020,Fall 2022,14:00,8.63,0.206,0.00,48.24,5.97
10-31,2020,Fall 2022,15:00,9.77,0.207,0.00,44.61,7.14
10-31,2020,Fall 2022,16:00,10.46,0.206,0.00,44.63,7.96
10-31,2020,Fall 2022,17:00,10.64,0.206,0.00,46.76,8.19
10-31,2020,Fall 2022,18:00,10.22,0.206,0.00,49.91,8.15
10-31,2020,Fall 2022,19:00,9.19,0.205,0.00,54.70,7.81
10-31,2020,Fall 2022,20:00,8.33,0.205,0.00,60.32,7.33
10-31,2020,Fall 2022,21:00,7.97,0.204,0.00,63.21,6.91
10-31,2020,Fall 2022,22:00,7.95,0.204,0.00,63.82,6.60
10-31,2020,Fall 2022,23:00,8.23,0.203,0.00,63.27,6.36
10-31,2020,Fall 2022,24:00,8.64,0.203,0.00,63.31,6.22
11-01,2020,Fall 2022,01:00,9.06,0.203,0.00,63.62,6.14
11-01,2020,Fall 2022,02:00,9.40,0.203,0.00,63.62,6.17
11-01,2020,Fall 2022,03:00,9.81,0.203,0.51,68.31,6.46
11-01,2020,Fall 2022,04:00,7.97,0.211,1.78,88.80,6.61
11-01,2020,Fall 2022,05:00,7.56,0.216,0.76,89.60,6.73
11-01,2020,Fall 2022,06:00,7.00,0.215,0.00,80.30,6.78
11-01,2020,Fall 2022,07:00,5.61,0.214,0.00,67.83,6.65
11-01,2020,Fall 2022,08:00,5.18,0.214,0.00,65.06,6.33
11-01,2020,Fall 2022,09:00,3.66,0.213,0.00,77.62,6.06
11-01,2020,Fall 2022,10:00,2.73,0.213,0.00,70.59,5.83
11-01,2020,Fall 2022,11:00,1.44,0.212,0.00,67.01,5.56
11-01,2020,Fall 2022,12:00,1.45,0.212,0.00,61.02,5.35
11-01,2020,Fall 2022,13:00,1.10,0.212,0.00,59.39,5.34
11-01,2020,Fall 2022,14:00,2.00,0.212,0.00,51.46,5.36
11-01,2020,Fall 2022,15:00,1.98,0.211,0.00,53.82,5.78
11-01,2020,Fall 2022,16:00,1.55,0.210,0.00,59.68,5.73
11-01,2020,Fall 2022,17:00,1.37,0.210,0.00,62.24,5.45
11-01,2020,Fall 2022,18:00,0.57,0.209,0.00,65.47,5.03
11-01,2020,Fall 2022,19:00,-0.01,0.207,0.00,68.71,4.48
11-01,2020,Fall 2022,20:00,0.10,0.206,0.00,68.36,4.02
11-01,2020,Fall 2022,21:00,0.15,0.205,0.00,69.72,3.71
11-01,2020,Fall 2022,22:00,0.60,0.206,0.00,65.81,3.49
11-01,2020,Fall 2022,23:00,0.45,0.205,0.00,65.08,3.34
11-01,2020,Fall 2022,24:00,0.15,0.205,0.00,64.28,3.21
11-02,2020,Fall 2022,01:00,-0.20,0.204,0.00,66.23,3.08
11-02,2020,Fall 2022,02:00,-0.65,0.203,0.00,61.77,2.96
11-02,2020,Fall 2022,03:00,-1.00,0.201,0.00,63.09,2.85
11-02,2020,Fall 2022,04:00,-1.02,0.200,0.00,64.03,2.75
11-02,2020,Fall 2022,05:00,-1.64,0.199,0.00,67.58,2.67
11-02,2020,Fall 2022,06:00,-2.41,0.197,0.00,72.21,2.59
11-02,2020,Fall 2022,07:00,-2.95,0.196,0.00,75.13,2.49
11-02,2020,Fall 2022,08:00,-2.82,0.195,0.00,75.35,2.38
11-02,2020,Fall 2022,09:00,-0.85,0.196,0.00,67.30,2.28
11-02,2020,Fall 2022,10:00,0.98,0.198,0.00,62.30,2.22
11-02,2020,Fall 2022,11:00,2.74,0.202,0.00,56.36,2.30
11-02,2020,Fall 2022,12:00,4.37,0.204,0.00,50.12,3.06
11-02,2020,Fall 2022,13:00,6.56,0.205,0.00,40.80,4.24
11-02,2020,Fall 2022,14:00,6.71,0.205,0.00,40.10,5.38
11-02,2020,Fall 2022,15:00,7.62,0.204,0.00,33.85,5.76
11-02,2020,Fall 2022,16:00,7.48,0.204,0.00,30.90,5.83
11-02,2020,Fall 2022,17:00,7.54,0.203,0.00,31.85,5.64
11-02,2020,Fall 2022,18:00,7.56,0.202,0.00,35.42,5.38
11-02,2020,Fall 2022,19:00,6.84,0.202,0.00,39.69,5.09
11-02,2020,Fall 2022,20:00,6.24,0.201,0.00,42.55,4.78
11-02,2020,Fall 2022,21:00,5.84,0.201,0.00,42.66,4.50
11-02,2020,Fall 2022,22:00,5.99,0.200,0.00,43.48,4.25
11-02,2020,Fall 2022,23:00,5.83,0.200,0.00,47.78,4.05
11-02,2020,Fall 2022,24:00,5.25,0.200,0.00,52.43,3.91
11-03,2020,Fall 2022,01:00,4.39,0.199,0.00,56.79,3.76
11-03,2020,Fall 2022,02:00,3.98,0.198,0.00,59.46,3.59
11-03,2020,Fall 2022,03:00,3.90,0.199,0.00,62.49,3.44
11-03,2020,Fall 2022,04:00,3.71,0.199,0.00,67.91,3.33
11-03,2020,Fall 2022,05:00,3.40,0.198,0.00,72.18,3.23
11-03,2020,Fall 2022,06:00,2.81,0.198,0.00,76.64,3.12
11-03,2020,Fall 2022,07:00,1.99,0.197,0.00,81.50,2.98
11-03,2020,Fall 2022,08:00,0.90,0.197,0.00,86.70,2.81
11-03,2020,Fall 2022,09:00,3.71,0.198,0.00,77.26,2.77
11-03,2020,Fall 2022,10:00,7.08,0.199,0.00,67.62,3.31
11-03,2020,Fall 2022,11:00,9.54,0.200,0.00,60.88,4.47
11-03,2020,Fall 2022,12:00,11.39,0.201,0.00,53.88,5.97
11-03,2020,Fall 2022,13:00,13.51,0.201,0.00,46.56,7.46
11-03,2020,Fall 2022,14:00,15.49,0.202,0.00,39.83,8.72
11-03,2020,Fall 2022,15:00,16.94,0.202,0.00,35.69,9.57
11-03,2020,Fall 2022,16:00,17.46,0.202,0.00,34.44,9.84
11-03,2020,Fall 2022,17:00,16.77,0.201,0.00,35.75,9.90
11-03,2020,Fall 2022,18:00,15.09,0.201,0.00,40.10,9.67
11-03,2020,Fall 2022,19:00,13.57,0.200,0.00,44.08,9.16
11-03,2020,Fall 2022,20:00,13.15,0.200,0.00,44.88,8.63
11-03,2020,Fall 2022,21:00,13.35,0.199,0.00,44.77,8.22
11-03,2020,Fall 2022,22:00,12.93,0.199,0.00,46.53,7.94
11-03,2020,Fall 2022,23:00,12.47,0.199,0.00,48.19,7.70
11-03,2020,Fall 2022,24:00,12.41,0.198,0.00,48.26,7.49
11-04,2020,Fall 2022,01:00,12.21,0.198,0.00,49.39,7.32
11-04,2020,Fall 2022,02:00,11.85,0.198,0.00,51.65,7.20
11-04,2020,Fall 2022,03:00,11.41,0.198,0.00,54.58,7.09
11-04,2020,Fall 2022,04:00,11.09,0.198,0.00,57.38,6.98
11-04,2020,Fall 2022,05:00,10.60,0.197,0.00,60.59,6.90
11-04,2020,Fall 2022,06:00,9.85,0.197,0.00,64.57,6.79
11-04,2020,Fall 2022,07:00,9.66,0.197,0.00,66.49,6.67
11-04,2020,Fall 2022,08:00,9.95,0.197,0.00,66.67,6.58
11-04,2020,Fall 2022,09:00,11.25,0.197,0.00,63.01,6.62
11-04,2020,Fall 2022,10:00,13.53,0.198,0.00,56.54,7.08
11-04,2020,Fall 2022,11:00,15.86,0.198,0.00,49.69,8.03
11-04,2020,Fall 2022,12:00,17.66,0.199,0.00,44.38,9.24
11-04,2020,Fall 2022,13:00,19.81,0.199,0.00,38.87,10.52
11-04,2020,Fall 2022,14:00,21.75,0.200,0.00,32.97,11.82
11-04,2020,Fall 2022,15:00,22.77,0.200,0.00,28.43,12.83
11-04,2020,Fall 2022,16:00,22.64,0.200,0.00,27.82,13.24
11-04,2020,Fall 2022,17:00,21.63,0.200,0.00,30.38,13.38
11-04,2020,Fall 2022,18:00,19.84,0.199,0.00,35.20,13.18
11-04,2020,Fall 2022,19:00,18.25,0.199,0.00,39.34,12.67
11-04,2020,Fall 2022,20:00,17.26,0.198,0.00,42.08,12.10
11-04,2020,Fall 2022,21:00,16.99,0.198,0.00,44.54,11.62
11-04,2020,Fall 2022,22:00,16.63,0.198,0.00,45.58,11.29
11-04,2020,Fall 2022,23:00,16.57,0.197,0.00,45.18,11.03
11-04,2020,Fall 2022,24:00,16.18,0.197,0.00,46.83,10.84
11-05,2020,Fall 2022,01:00,15.52,0.197,0.00,49.56,10.69
11-05,2020,Fall 2022,02:00,14.86,0.196,0.00,52.42,10.54
11-05,2020,Fall 2022,03:00,14.65,0.196,0.00,53.69,10.39
11-05,2020,Fall 2022,04:00,14.10,0.196,0.00,55.98,10.27
11-05,2020,Fall 2022,05:00,13.72,0.196,0.00,57.87,10.17
11-05,2020,Fall 2022,06:00,13.60,0.196,0.00,58.43,10.09
11-05,2020,Fall 2022,07:00,13.29,0.195,0.00,59.81,10.00
11-05,2020,Fall 2022,08:00,13.60,0.195,0.00,58.60,9.91
11-05,2020,Fall 2022,09:00,13.92,0.195,0.00,58.05,9.90
11-05,2020,Fall 2022,10:00,14.42,0.196,0.00,56.96,10.07
11-05,2020,Fall 2022,11:00,14.92,0.196,0.00,55.49,10.40
11-05,2020,Fall 2022,12:00,15.21,0.196,0.00,54.99,10.77
11-05,2020,Fall 2022,13:00,15.34,0.196,0.00,54.88,11.05
11-05,2020,Fall 2022,14:00,16.80,0.196,0.00,51.18,11.51
11-05,2020,Fall 2022,15:00,17.62,0.197,0.00,49.89,12.15
11-05,2020,Fall 2022,16:00,17.37,0.197,0.00,50.70,12.45
11-05,2020,Fall 2022,17:00,16.99,0.197,0.00,52.32,12.51
11-05,2020,Fall 2022,18:00,15.82,0.196,0.00,56.21,12.35
11-05,2020,Fall 2022,19:00,14.66,0.195,0.00,59.89,11.88
11-05,2020,Fall 2022,20:00,13.79,0.195,0.00,62.49,11.37
11-05,2020,Fall 2022,21:00,11.28,0.194,0.00,71.46,10.89
11-05,2020,Fall 2022,22:00,11.40,0.193,0.00,70.65,10.40
11-05,2020,Fall 2022,23:00,11.04,0.193,0.00,71.90,9.98
11-05,2020,Fall 2022,24:00,12.64,0.193,0.00,66.89,9.67
11-06,2020,Fall 2022,01:00,11.96,0.193,0.00,69.52,9.52
11-06,2020,Fall 2022,02:00,11.94,0.193,0.00,70.07,9.38
11-06,2020,Fall 2022,03:00,11.58,0.193,0.00,72.15,9.26
11-06,2020,Fall 2022,04:00,11.19,0.192,0.00,73.91,9.14
11-06,2020,Fall 2022,05:00,10.97,0.192,0.00,74.41,9.02
11-06,2020,Fall 2022,06:00,10.37,0.192,0.00,76.63,8.88
11-06,2020,Fall 2022,07:00,10.10,0.192,0.00,77.37,8.73
11-06,2020,Fall 2022,08:00,10.06,0.192,0.00,77.36,8.59
11-06,2020,Fall 2022,09:00,11.41,0.192,0.00,72.31,8.54
11-06,2020,Fall 2022,10:00,13.90,0.193,0.00,64.52,8.90
11-06,2020,Fall 2022,11:00,16.38,0.193,0.00,57.63,9.80
11-06,2020,Fall 2022,12:00,18.70,0.194,0.00,51.39,10.99
11-06,2020,Fall 2022,13:00,20.64,0.195,0.00,46.29,12.35
11-06,2020,Fall 2022,14:00,21.75,0.195,0.00,43.09,13.64
11-06,2020,Fall 2022,15:00,22.10,0.196,0.00,41.69,14.58
10-14,2019,Fall 2022,14:00,8.19,0.198,0.00,61.78,11.22
10-14,2019,Fall 2022,15:00,8.79,0.198,0.00,59.75,11.35
10-14,2019,Fall 2022,16:00,9.35,0.198,0.00,54.34,11.58
10-14,2019,Fall 2022,17:00,9.44,0.197,0.00,53.32,11.63
10-14,2019,Fall 2022,18:00,9.51,0.196,0.00,54.03,11.54
10-14,2019,Fall 2022,19:00,8.52,0.196,0.00,57.82,11.39
10-14,2019,Fall 2022,20:00,6.03,0.195,0.00,72.95,11.00
10-14,2019,Fall 2022,21:00,3.92,0.194,0.00,87.10,10.50
10-14,2019,Fall 2022,22:00,2.44,0.194,0.00,94.20,10.00
10-14,2019,Fall 2022,23:00,1.68,0.194,0.00,96.40,9.51
10-14,2019,Fall 2022,24:00,0.97,0.193,0.00,97.20,9.06
10-15,2019,Fall 2022,01:00,0.36,0.193,0.00,97.70,8.65
10-15,2019,Fall 2022,02:00,0.18,0.193,0.00,98.00,8.29
10-15,2019,Fall 2022,03:00,-0.15,0.193,0.00,98.10,7.97
10-15,2019,Fall 2022,04:00,-0.14,0.193,0.00,98.30,7.69
10-15,2019,Fall 2022,05:00,-0.04,0.193,0.00,98.20,7.42
10-15,2019,Fall 2022,06:00,0.78,0.193,0.00,97.90,7.22
10-15,2019,Fall 2022,07:00,1.84,0.193,0.00,93.20,7.13
10-15,2019,Fall 2022,08:00,2.75,0.193,0.00,88.40,7.08
10-15,2019,Fall 2022,09:00,3.31,0.193,0.00,86.70,7.04
10-15,2019,Fall 2022,10:00,5.85,0.194,0.00,77.01,7.11
10-15,2019,Fall 2022,11:00,8.99,0.193,0.00,64.09,7.59
10-15,2019,Fall 2022,12:00,11.92,0.193,0.00,56.28,8.60
10-15,2019,Fall 2022,13:00,14.34,0.193,0.00,49.23,9.96
10-15,2019,Fall 2022,14:00,14.66,0.193,0.00,47.10,11.18
10-15,2019,Fall 2022,15:00,14.35,0.193,0.00,51.11,11.56
10-15,2019,Fall 2022,16:00,15.49,0.193,0.00,48.43,11.65
10-15,2019,Fall 2022,17:00,13.21,0.197,1.52,73.23,11.80
10-15,2019,Fall 2022,18:00,13.43,0.197,0.00,78.43,11.96
10-15,2019,Fall 2022,19:00,14.04,0.197,0.00,68.03,12.05
10-15,2019,Fall 2022,20:00,14.31,0.198,0.00,62.94,12.01
10-15,2019,Fall 2022,21:00,14.49,0.197,0.00,61.26,11.90
10-15,2019,Fall 2022,22:00,13.55,0.197,0.00,71.51,11.81
10-15,2019,Fall 2022,23:00,14.76,0.197,0.00,73.78,11.75
10-15,2019,Fall 2022,24:00,16.25,0.197,0.25,81.80,11.80
10-16,2019,Fall 2022,01:00,14.49,0.198,0.76,88.60,12.01
10-16,2019,Fall 2022,02:00,11.21,0.203,2.29,92.80,12.10
10-16,2019,Fall 2022,03:00,9.43,0.205,0.00,88.10,11.93
10-16,2019,Fall 2022,04:00,8.69,0.204,0.00,86.30,11.61
10-16,2019,Fall 2022,05:00,8.56,0.203,0.00,84.10,11.30
10-16,2019,Fall 2022,06:00,8.28,0.203,0.00,76.12,11.03
10-16,2019,Fall 2022,07:00,7.76,0.203,0.00,76.82,10.72
10-16,2019,Fall 2022,08:00,7.19,0.203,0.00,75.89,10.42
10-16,2019,Fall 2022,09:00,6.75,0.203,0.00,84.00,10.12
10-16,2019,Fall 2022,10:00,6.71,0.202,0.00,91.70,9.95
10-16,2019,Fall 2022,11:00,7.57,0.203,0.00,90.50,9.92
10-16,2019,Fall 2022,12:00,8.06,0.203,0.00,90.90,9.95
10-16,2019,Fall 2022,13:00,8.37,0.203,0.00,91.50,10.05
10-16,2019,Fall 2022,14:00,9.23,0.203,0.00,81.90,10.19
10-16,2019,Fall 2022,15:00,9.72,0.203,0.00,74.24,10.37
10-16,2019,Fall 2022,16:00,9.42,0.203,0.00,75.23,10.41
10-16,2019,Fall 2022,17:00,8.91,0.203,0.00,80.90,10.46
10-16,2019,Fall 2022,18:00,9.04,0.203,0.00,74.00,10.43
10-16,2019,Fall 2022,19:00,8.81,0.203,0.00,73.73,10.31
10-16,2019,Fall 2022,20:00,8.33,0.202,0.00,75.24,10.13
10-16,2019,Fall 2022,21:00,8.22,0.202,0.00,72.46,9.92
10-16,2019,Fall 2022,22:00,7.51,0.202,0.00,76.17,9.71
10-16,2019,Fall 2022,23:00,6.86,0.202,0.00,77.87,9.48
10-16,2019,Fall 2022,24:00,6.42,0.201,0.00,79.14,9.20
10-17,2019,Fall 2022,01:00,6.18,0.201,0.00,78.74,8.91
10-17,2019,Fall 2022,02:00,5.96,0.201,0.00,78.85,8.66
10-17,2019,Fall 2022,03:00,5.40,0.200,0.00,80.50,8.40
10-17,2019,Fall 2022,04:00,5.18,0.200,0.00,80.50,8.14
10-17,2019,Fall 2022,05:00,4.72,0.200,0.00,82.60,7.89
10-17,2019,Fall 2022,06:00,4.19,0.200,0.00,86.10,7.66
10-17,2019,Fall 2022,07:00,4.21,0.200,0.00,87.30,7.46
10-17,2019,Fall 2022,08:00,4.06,0.200,0.00,89.50,7.28
10-17,2019,Fall 2022,09:00,4.50,0.200,0.00,90.20,7.16
10-17,2019,Fall 2022,10:00,5.68,0.200,0.00,85.70,7.22
10-17,2019,Fall 2022,11:00,7.00,0.200,0.00,77.87,7.52
10-17,2019,Fall 2022,12:00,8.26,0.200,0.00,68.93,8.07
10-17,2019,Fall 2022,13:00,8.96,0.200,0.00,63.95,8.79
10-17,2019,Fall 2022,14:00,9.45,0.200,0.00,63.59,9.31
10-17,2019,Fall 2022,15:00,9.98,0.200,0.00,62.44,9.87
10-17,2019,Fall 2022,16:00,10.54,0.199,0.00,58.96,10.37
10-17,2019,Fall 2022,17:00,10.58,0.199,0.00,58.49,10.64
10-17,2019,Fall 2022,18:00,10.44,0.199,0.00,58.15,10.70
10-17,2019,Fall 2022,19:00,10.13,0.198,0.00,59.53,10.60
10-17,2019,Fall 2022,20:00,9.49,0.198,0.00,62.53,10.36
10-17,2019,Fall 2022,21:00,9.06,0.198,0.00,65.19,10.11
10-17,2019,Fall 2022,22:00,8.74,0.198,0.00,68.60,9.93
10-17,2019,Fall 2022,23:00,8.05,0.197,0.00,72.89,9.75
10-17,2019,Fall 2022,24:00,7.02,0.197,0.00,76.02,9.56
10-18,2019,Fall 2022,01:00,5.32,0.197,0.00,83.70,9.28
10-18,2019,Fall 2022,02:00,2.94,0.196,0.00,93.40,8.88
10-18,2019,Fall 2022,03:00,1.62,0.196,0.00,97.00,8.45
10-18,2019,Fall 2022,04:00,1.01,0.196,0.00,97.70,8.03
10-18,2019,Fall 2022,05:00,0.48,0.196,0.00,98.00,7.64
10-18,2019,Fall 2022,06:00,-0.10,0.195,0.00,98.30,7.28
10-18,2019,Fall 2022,07:00,-0.23,0.195,0.00,98.50,6.96
10-18,2019,Fall 2022,08:00,-0.51,0.195,0.00,98.60,6.65
10-18,2019,Fall 2022,09:00,0.57,0.195,0.00,98.00,6.38
10-18,2019,Fall 2022,10:00,4.35,0.197,0.00,87.50,6.33
10-18,2019,Fall 2022,11:00,6.35,0.197,0.00,76.27,6.88
10-18,2019,Fall 2022,12:00,8.22,0.197,0.00,66.21,8.07
10-18,2019,Fall 2022,13:00,9.32,0.197,0.00,60.08,9.61
10-18,2019,Fall 2022,14:00,10.37,0.197,0.00,54.29,11.17
10-18,2019,Fall 2022,15:00,11.53,0.197,0.00,51.58,12.41
10-18,2019,Fall 2022,16:00,12.10,0.197,0.00,49.54,13.31
10-18,2019,Fall 2022,17:00,12.34,0.196,0.00,48.50,13.48
10-18,2019,Fall 2022,18:00,12.27,0.196,0.00,48.20,13.22
10-18,2019,Fall 2022,19:00,11.02,0.195,0.00,59.07,12.88
10-18,2019,Fall 2022,20:00,6.82,0.195,0.00,81.30,12.31
10-18,2019,Fall 2022,21:00,4.89,0.194,0.00,90.40,11.59
10-18,2019,Fall 2022,22:00,4.35,0.194,0.00,91.80,10.91
10-18,2019,Fall 2022,23:00,4.03,0.193,0.00,92.00,10.30
10-18,2019,Fall 2022,24:00,3.28,0.193,0.00,93.70,9.76
10-19,2019,Fall 2022,01:00,3.08,0.193,0.00,94.20,9.28
10-19,2019,Fall 2022,02:00,3.82,0.193,0.00,90.50,8.87
10-19,2019,Fall 2022,03:00,3.38,0.193,0.00,91.60,8.51
10-19,2019,Fall 2022,04:00,2.48,0.192,0.00,95.10,8.19
10-19,2019,Fall 2022,05:00,3.00,0.192,0.00,94.20,7.88
10-19,2019,Fall 2022,06:00,3.02,0.192,0.00,93.70,7.62
10-19,2019,Fall 2022,07:00,3.15,0.192,0.00,93.50,7.39
10-19,2019,Fall 2022,08:00,3.36,0.192,0.00,93.00,7.18
10-19,2019,Fall 2022,09:00,4.11,0.192,0.00,89.60,7.01
10-19,2019,Fall 2022,10:00,6.90,0.193,0.00,79.35,7.03
10-19,2019,Fall 2022,11:00,10.04,0.194,0.00,67.78,7.59
10-19,2019,Fall 2022,12:00,12.64,0.194,0.00,58.57,8.71
10-19,2019,Fall 2022,13:00,14.40,0.194,0.00,51.55,10.13
10-19,2019,Fall 2022,14:00,14.84,0.193,0.00,49.77,11.42
10-19,2019,Fall 2022,15:00,14.51,0.193,0.00,51.13,12.27
10-19,2019,Fall 2022,16:00,14.56,0.193,0.00,50.32,12.42
10-19,2019,Fall 2022,17:00,15.02,0.193,0.00,51.27,12.37
10-19,2019,Fall 2022,18:00,14.92,0.193,0.00,50.75,12.38
10-19,2019,Fall 2022,19:00,13.25,0.192,0.00,56.86,12.16
10-19,2019,Fall 2022,20:00,11.54,0.192,0.00,63.42,11.73
10-19,2019,Fall 2022,21:00,10.20,0.191,0.00,69.82,11.32
10-19,2019,Fall 2022,22:00,10.04,0.191,0.00,71.30,10.92
10-19,2019,Fall 2022,23:00,10.25,0.191,0.00,75.00,10.62
10-19,2019,Fall 2022,24:00,10.16,0.191,0.00,78.20,10.47
10-20,2019,Fall 2022,01:00,9.57,0.190,0.00,83.40,10.33
10-20,2019,Fall 2022,02:00,9.34,0.190,0.00,85.40,10.12
10-20,2019,Fall 2022,03:00,9.46,0.190,0.00,86.00,9.97
10-20,2019,Fall 2022,04:00,8.85,0.190,0.00,89.20,9.86
10-20,2019,Fall 2022,05:00,9.14,0.190,0.00,88.30,9.80
10-20,2019,Fall 2022,06:00,8.90,0.190,0.00,91.10,9.80
10-20,2019,Fall 2022,07:00,9.11,0.190,0.00,90.10,9.85
10-20,2019,Fall 2022,08:00,9.38,0.190,0.00,87.30,9.89
10-20,2019,Fall 2022,09:00,9.69,0.191,0.00,85.10,9.94
10-20,2019,Fall 2022,10:00,11.16,0.190,0.00,78.42,10.04
10-20,2019,Fall 2022,11:00,13.01,0.190,0.00,72.89,10.41
10-20,2019,Fall 2022,12:00,14.06,0.190,0.00,71.11,10.98
10-20,2019,Fall 2022,13:00,15.76,0.191,0.00,68.59,11.65
10-20,2019,Fall 2022,14:00,17.76,0.192,0.00,61.73,13.02
10-20,2019,Fall 2022,15:00,18.42,0.192,0.00,59.09,14.48
10-20,2019,Fall 2022,16:00,18.99,0.192,0.00,55.22,15.15
10-20,2019,Fall 2022,17:00,18.84,0.192,0.00,56.36,15.36
10-20,2019,Fall 2022,18:00,18.49,0.192,0.00,56.56,15.27
10-20,2019,Fall 2022,19:00,16.48,0.191,0.00,65.61,15.09
10-20,2019,Fall 2022,20:00,12.44,0.190,0.00,85.80,14.59
10-20,2019,Fall 2022,21:00,10.26,0.189,0.00,93.20,13.93
10-20,2019,Fall 2022,22:00,9.15,0.189,0.00,96.10,13.28
10-20,2019,Fall 2022,23:00,8.49,0.189,0.00,97.30,12.71
10-20,2019,Fall 2022,24:00,8.44,0.188,0.00,97.60,12.25
10-21,2019,Fall 2022,01:00,11.15,0.189,0.00,87.00,11.95
10-21,2019,Fall 2022,02:00,11.89,0.189,0.00,81.20,11.75
10-21,2019,Fall 2022,03:00,11.55,0.188,0.00,82.40,11.59
10-21,2019,Fall 2022,04:00,11.73,0.188,0.00,77.35,11.49
10-21,2019,Fall 2022,05:00,11.77,0.188,0.00,75.27,11.39
10-21,2019,Fall 2022,06:00,11.69,0.188,0.00,75.61,11.31
10-21,2019,Fall 2022,07:00,11.67,0.188,0.00,72.97,11.26
10-21,2019,Fall 2022,08:00,11.64,0.188,0.00,74.37,11.20
10-21,2019,Fall 2022,09:00,12.26,0.188,0.00,78.54,11.13
10-21,2019,Fall 2022,10:00,13.44,0.188,0.00,75.92,11.20
10-21,2019,Fall 2022,11:00,14.11,0.188,0.00,77.45,11.42
10-21,2019,Fall 2022,12:00,14.84,0.188,0.00,80.80,11.74
10-21,2019,Fall 2022,13:00,15.54,0.188,0.00,82.10,12.10
10-21,2019,Fall 2022,14:00,15.59,0.188,0.00,83.10,12.40
